times,model,Accuracy,,/Users/zhenghongtao/opt/anaconda3/python.app/Contents/MacOS/python /Users/zhenghongtao/Desktop/pythonProject1/anove_lm.py
46,6,0.650122499,,
46,6,0.649305839,,
46,6,0.656247448,,
46,6,0.652980808,,
46,6,0.656655778,,
46,6,0.6419559,,
46,6,0.658289098,,
46,6,0.661147407,,
46,6,0.658289098,,
46,6,0.638280931,,
46,6,0.658289098,,
46,6,0.652980808,,
46,6,0.652572479,,
46,6,0.656655778,,
46,6,0.660739077,,
46,6,0.657064108,,
46,6,0.657472438,,
47,1,0.76509512,,
47,1,0.755583127,,
47,1,0.76757651,,
47,1,0.76757651,,
47,1,0.76426799,,
47,1,0.765508685,,
47,1,0.773779983,,
47,1,0.758478081,,
47,1,0.763027295,,
47,1,0.793217535,,
47,1,0.779983457,,
47,1,0.763027295,,
47,1,0.779156328,,
47,1,0.76344086,,
47,1,0.774607113,,
47,1,0.770057899,,
47,1,0.763854425,,
47,1,0.754755997,,
47,1,0.753101737,,
47,1,0.748138958,,
47,3,0.828866832,,
47,3,0.830521092,,
47,3,0.823904053,,
47,3,0.819354839,,
47,3,0.829693962,,
47,3,0.821009098,,
47,3,0.827212572,,
47,3,0.817287014,,
47,3,0.826385443,,
47,3,0.829280397,,
47,3,0.826799007,,
47,3,0.826385443,,
47,3,0.825971878,,
47,3,0.827626137,,
47,3,0.828453267,,
47,3,0.825558313,,
47,3,0.821836228,,
47,3,0.821009098,,
47,3,0.812324235,,
47,3,0.809842845,,
47,4,0.712158809,,
47,4,0.693548387,,
47,4,0.709677419,,
47,4,0.710504549,,
47,4,0.700578991,,
47,4,0.708850289,,
47,4,0.70471464,,
47,4,0.712985939,,
47,4,0.723325062,,
47,4,0.720843672,,
47,4,0.710918114,,
47,4,0.723325062,,
47,4,0.714226634,,
47,4,0.709677419,,
47,4,0.70554177,,
47,4,0.710504549,,
47,4,0.694375517,,
47,4,0.696029777,,
47,4,0.688585608,,
47,4,0.700578991,,
47,5,0.725062035,,
47,5,0.702315964,,
47,5,0.69445823,,
47,5,0.704383788,,
47,5,0.701075269,,
47,5,0.710173697,,
47,5,0.711000827,,
47,5,0.702729529,,
47,5,0.696526055,,
47,5,0.717204301,,
47,5,0.711414392,,
47,5,0.696526055,,
47,5,0.69528536,,
47,5,0.716790736,,
47,5,0.713482217,,
47,5,0.704797353,,
47,5,0.708105873,,
47,5,0.703143093,,
47,5,0.703143093,,
47,5,0.697766749,,
47,6,0.685814723,,
47,6,0.654383788,,
47,6,0.652315964,,
47,6,0.652729529,,
47,6,0.658519438,,
47,6,0.665550041,,
47,6,0.666790736,,
47,6,0.655624483,,
47,6,0.651902399,,
47,6,0.664722911,,
47,6,0.661827957,,
47,6,0.651902399,,
47,6,0.653556658,,
47,6,0.671753515,,
47,6,0.657692308,,
47,6,0.660587262,,
47,6,0.649007444,,
47,6,0.656451613,,
47,6,0.660173697,,
47,6,0.64693962,,
48,1,0.767071638,,
48,1,0.766233766,,
48,1,0.766652702,,
48,1,0.777963972,,
48,1,0.761206535,,
48,1,0.76790951,,
48,1,0.778801843,,
48,1,0.755341433,,
48,1,0.775869292,,
48,1,0.769585253,,
48,1,0.777963972,,
48,1,0.775869292,,
48,1,0.753246753,,
48,1,0.772098869,,
48,1,0.743192292,,
48,1,0.782153331,,
48,1,0.749057394,,
48,1,0.753665689,,
48,1,0.771679933,,
48,1,0.768747382,,
48,3,0.829618768,,
48,3,0.822915794,,
48,3,0.819145371,,
48,3,0.825429409,,
48,3,0.82333473,,
48,3,0.825010473,,
48,3,0.819983243,,
48,3,0.825010473,,
48,3,0.820821114,,
48,3,0.819145371,,
48,3,0.825010473,,
48,3,0.820821114,,
48,3,0.809509845,,
48,3,0.819564307,,
48,3,0.815793884,,
48,3,0.825848345,,
48,3,0.823753666,,
48,3,0.817050691,,
48,3,0.826686217,,
48,3,0.823753666,,
48,4,0.698785086,,
48,4,0.714285714,,
48,4,0.698785086,,
48,4,0.699622958,,
48,4,0.697947214,,
48,4,0.72601592,,
48,4,0.70548806,,
48,4,0.698785086,,
48,4,0.709677419,,
48,4,0.715542522,,
48,4,0.708839548,,
48,4,0.709677419,,
48,4,0.70548806,,
48,4,0.701298701,,
48,4,0.695852535,,
48,4,0.707163804,,
48,4,0.686635945,,
48,4,0.702974445,,
48,4,0.710934227,,
48,4,0.700879765,,
48,5,0.710431504,,
48,5,0.720485966,,
48,5,0.689484709,,
48,5,0.713782991,,
48,5,0.680687055,,
48,5,0.705823209,,
48,5,0.706242145,,
48,5,0.711269376,,
48,5,0.704566401,,
48,5,0.707917889,,
48,5,0.706242145,,
48,5,0.704566401,,
48,5,0.698282363,,
48,5,0.696187683,,
48,5,0.698701299,,
48,5,0.705823209,,
48,5,0.688646837,,
48,5,0.711269376,,
48,5,0.704147465,,
48,5,0.715039799,,
48,6,0.662107248,,
48,6,0.665458735,,
48,6,0.641998324,,
48,6,0.666715543,,
48,6,0.63320067,,
48,6,0.654566401,,
48,6,0.656242145,,
48,6,0.660431504,,
48,6,0.652471722,,
48,6,0.656242145,,
48,6,0.662526183,,
48,6,0.652471722,,
48,6,0.649120235,,
48,6,0.655404273,,
48,6,0.644093004,,
48,6,0.657080017,,
48,6,0.643674068,,
48,6,0.657080017,,
48,6,0.646606619,,
48,6,0.665877671,,
49,1,0.76188455,,
49,1,0.764855688,,
49,1,0.750424448,,
49,1,0.777589134,,
49,1,0.76188455,,
49,1,0.770797963,,
49,1,0.766129032,,
49,1,0.774617997,,
49,1,0.778013582,,
49,1,0.769524618,,
49,1,0.791171477,,
49,1,0.778013582,,
49,1,0.7737691,,
49,1,0.771646859,,
49,1,0.770373514,,
49,1,0.774617997,,
49,1,0.768675722,,
49,1,0.772920204,,
49,1,0.768675722,,
49,1,0.766129032,,
49,3,0.821901528,,
49,3,0.832512733,,
49,3,0.820203735,,
49,3,0.81893039,,
49,3,0.831663837,,
49,3,0.81893039,,
49,3,0.821901528,,
49,3,0.827843803,,
49,3,0.82147708,,
49,3,0.835059423,,
49,3,0.831663837,,
49,3,0.82147708,,
49,3,0.829541596,,
49,3,0.822325976,,
49,3,0.817232598,,
49,3,0.824448217,,
49,3,0.829117148,,
49,3,0.818081494,,
49,3,0.822325976,,
49,3,0.819779287,,
49,4,0.714770798,,
49,4,0.701188455,,
49,4,0.700339559,,
49,4,0.709677419,,
49,4,0.700339559,,
49,4,0.71179966,,
49,4,0.713497453,,
49,4,0.706281834,,
49,4,0.710101868,,
49,4,0.70713073,,
49,4,0.717317487,,
49,4,0.710101868,,
49,4,0.715195246,,
49,4,0.703735144,,
49,4,0.712224109,,
49,4,0.698217317,,
49,4,0.697368421,,
49,4,0.710101868,,
49,4,0.705432937,,
49,4,0.722835314,,
49,5,0.700509338,,
49,5,0.699235993,,
49,5,0.695840407,,
49,5,0.708149406,,
49,5,0.695840407,,
49,5,0.701358234,,
49,5,0.716213922,,
49,5,0.695840407,,
49,5,0.71196944,,
49,5,0.694991511,,
49,5,0.706027165,,
49,5,0.71196944,,
49,5,0.687775891,,
49,5,0.698811545,,
49,5,0.703904924,,
49,5,0.695415959,,
49,5,0.71663837,,
49,5,0.684380306,,
49,5,0.701358234,,
49,5,0.70942275,,
49,6,0.658573854,,
49,6,0.654329372,,
49,6,0.645415959,,
49,6,0.653056027,,
49,6,0.650933786,,
49,6,0.645840407,,
49,6,0.667062818,,
49,6,0.646264856,,
49,6,0.664516129,,
49,6,0.652631579,,
49,6,0.664516129,,
49,6,0.664516129,,
49,6,0.633106961,,
49,6,0.652631579,,
49,6,0.649660441,,
49,6,0.646264856,,
49,6,0.669185059,,
49,6,0.639898132,,
49,6,0.650509338,,
49,6,0.66663837,,
50,1,0.774193548,,
50,1,0.772043011,,
50,1,0.76516129,,
50,1,0.764301075,,
50,1,0.764301075,,
50,1,0.769032258,,
50,1,0.765591398,,
50,1,0.751397849,,
50,1,0.761290323,,
50,1,0.767741935,,
50,1,0.772903226,,
50,1,0.774623656,,
50,1,0.762150538,,
50,1,0.765591398,,
50,1,0.751397849,,
50,1,0.75311828,,
50,1,0.757849462,,
50,1,0.753548387,,
50,1,0.769462366,,
50,1,0.757849462,,
50,3,0.82516129,,
50,3,0.815268817,,
50,3,0.824731183,,
50,3,0.819139785,,
50,3,0.82344086,,
50,3,0.825591398,,
50,3,0.82172043,,
50,3,0.817849462,,
50,3,0.824301075,,
50,3,0.823870968,,
50,3,0.81311828,,
50,3,0.818709677,,
50,3,0.815698925,,
50,3,0.822150538,,
50,3,0.82344086,,
50,3,0.825591398,,
50,3,0.818709677,,
50,3,0.82688172,,
50,3,0.821290323,,
50,3,0.825591398,,
50,4,0.705806452,,
50,4,0.719569892,,
50,4,0.704086022,,
50,4,0.709677419,,
50,4,0.713978495,,
50,4,0.71655914,,
50,4,0.715268817,,
50,4,0.696774194,,
50,4,0.710107527,,
50,4,0.700645161,,
50,4,0.711827957,,
50,4,0.700215054,,
50,4,0.718709677,,
50,4,0.697634409,,
50,4,0.703655914,,
50,4,0.708387097,,
50,4,0.694193548,,
50,4,0.696774194,,
50,4,0.708387097,,
50,4,0.701935484,,
50,5,0.703225806,,
50,5,0.692473118,,
50,5,0.720430108,,
50,5,0.716989247,,
50,5,0.704086022,,
50,5,0.694623656,,
50,5,0.722150538,,
50,5,0.692473118,,
50,5,0.67827957,,
50,5,0.708387097,,
50,5,0.689462366,,
50,5,0.707096774,,
50,5,0.701935484,,
50,5,0.703225806,,
50,5,0.71655914,,
50,5,0.715268817,,
50,5,0.703655914,,
50,5,0.721290323,,
50,5,0.704516129,,
50,5,0.704086022,,
50,6,0.655806452,,
50,6,0.648924731,,
50,6,0.66655914,,
50,6,0.654516129,,
50,6,0.656236559,,
50,6,0.655376344,,
50,6,0.661397849,,
50,6,0.645483871,,
50,6,0.628709677,,
50,6,0.66311828,,
50,6,0.637311828,,
50,6,0.664408602,,
50,6,0.652795699,,
50,6,0.658817204,,
50,6,0.667419355,,
50,6,0.665698925,,
50,6,0.655376344,,
50,6,0.67516129,,
50,6,0.653655914,,
50,6,0.656666667,,
51,1,0.761987794,,
51,1,0.772449869,,
51,1,0.759372276,,
51,1,0.753705318,,
51,1,0.772885789,,
51,1,0.762423714,,
51,1,0.766346992,,
51,1,0.757628596,,
51,1,0.764603313,,
51,1,0.753269398,,
51,1,0.768962511,,
51,1,0.762859634,,
51,1,0.764167393,,
51,1,0.759372276,,
51,1,0.75021796,,
51,1,0.758064516,,
51,1,0.752833479,,
51,1,0.768962511,,
51,1,0.759372276,,
51,1,0.772449869,,
51,3,0.828073235,,
51,3,0.814995641,,
51,3,0.825457716,,
51,3,0.832868352,,
51,3,0.828945074,,
51,3,0.823714037,,
51,3,0.818047079,,
51,3,0.814559721,,
51,3,0.825021796,,
51,3,0.823278117,,
51,3,0.822406277,,
51,3,0.814995641,,
51,3,0.818918919,,
51,3,0.820226678,,
51,3,0.831124673,,
51,3,0.823278117,,
51,3,0.823278117,,
51,3,0.825457716,,
51,3,0.81717524,,
51,3,0.821098518,,
51,4,0.697907585,,
51,4,0.70749782,,
51,4,0.706190061,,
51,4,0.710549259,,
51,4,0.721011334,,
51,4,0.70836966,,
51,4,0.712292938,,
51,4,0.704010462,,
51,4,0.704882302,,
51,4,0.699651264,,
51,4,0.719703575,,
51,4,0.700523104,,
51,4,0.699651264,,
51,4,0.70836966,,
51,4,0.695292066,,
51,4,0.700523104,,
51,4,0.701830863,,
51,4,0.718831735,,
51,4,0.70749782,,
51,4,0.710113339,,
51,5,0.700348736,,
51,5,0.703836094,,
51,5,0.694681779,,
51,5,0.704707934,,
51,5,0.69163034,,
51,5,0.688578901,,
51,5,0.703836094,,
51,5,0.708195292,,
51,5,0.69250218,,
51,5,0.685527463,,
51,5,0.709067132,,
51,5,0.698605057,,
51,5,0.699040976,,
51,5,0.71211857,,
51,5,0.687707062,,
51,5,0.703400174,,
51,5,0.705579773,,
51,5,0.723016565,,
51,5,0.698605057,,
51,5,0.699476896,,
51,6,0.655143854,,
51,6,0.657323452,,
51,6,0.647297297,,
51,6,0.652092415,,
51,6,0.643809939,,
51,6,0.644245859,,
51,6,0.656451613,,
51,6,0.656451613,,
51,6,0.6407585,,
51,6,0.647297297,,
51,6,0.657759372,,
51,6,0.661246731,,
51,6,0.653836094,,
51,6,0.660810811,,
51,6,0.647733217,,
51,6,0.657323452,,
51,6,0.659067132,,
51,6,0.671272886,,
51,6,0.649476896,,
51,6,0.659938971,,
52,1,0.76447194,,
52,1,0.758285462,,
52,1,0.763146266,,
52,1,0.766681396,,
52,1,0.769332744,,
52,1,0.754750331,,
52,1,0.781263809,,
52,1,0.771100309,,
52,1,0.758285462,,
52,1,0.751657092,,
52,1,0.759169244,,
52,1,0.776844896,,
52,1,0.76093681,,
52,1,0.779938135,,
52,1,0.765797614,,
52,1,0.762262483,,
52,1,0.756517897,,
52,1,0.762704375,,
52,1,0.758727353,,
52,1,0.775519222,,
52,3,0.81117985,,
52,3,0.815598763,,
52,3,0.826204154,,
52,3,0.824436589,,
52,3,0.823994697,,
52,3,0.82487848,,
52,3,0.820459567,,
52,3,0.81825011,,
52,3,0.812505524,,
52,3,0.825762262,,
52,3,0.818692002,,
52,3,0.829297393,,
52,3,0.82134335,,
52,3,0.808086611,,
52,3,0.820901458,,
52,3,0.819133893,,
52,3,0.822227132,,
52,3,0.825762262,,
52,3,0.822669023,,
52,3,0.826204154,,
52,4,0.707026072,,
52,4,0.689792311,,
52,4,0.698188246,,
52,4,0.707467963,,
52,4,0.711003093,,
52,4,0.696862572,,
52,4,0.714980115,,
52,4,0.706142289,,
52,4,0.700839593,,
52,4,0.700839593,,
52,4,0.709677419,,
52,4,0.707467963,,
52,4,0.711886876,,
52,4,0.709677419,,
52,4,0.693769333,,
52,4,0.702607159,,
52,4,0.693769333,,
52,4,0.713654441,,
52,4,0.703490941,,
52,4,0.706142289,,
52,5,0.71064958,,
52,5,0.711975254,,
52,5,0.695625276,,
52,5,0.716836058,,
52,5,0.701811754,,
52,5,0.68325232,,
52,5,0.717719841,,
52,5,0.709765798,,
52,5,0.678833407,,
52,5,0.698718515,,
52,5,0.701811754,,
52,5,0.710207689,,
52,5,0.700044189,,
52,5,0.691648255,,
52,5,0.699602298,,
52,5,0.700927972,,
52,5,0.696067167,,
52,5,0.689880689,,
52,5,0.690764472,,
52,5,0.721696863,,
52,6,0.651369863,,
52,6,0.662859037,,
52,6,0.638113124,,
52,6,0.65711445,,
52,6,0.649160407,,
52,6,0.638113124,,
52,6,0.659765798,,
52,6,0.649602298,,
52,6,0.638113124,,
52,6,0.642532037,,
52,6,0.649602298,,
52,6,0.655346885,,
52,6,0.652695537,,
52,6,0.649160407,,
52,6,0.642532037,,
52,6,0.64695095,,
52,6,0.646067167,,
52,6,0.639438798,,
52,6,0.650927972,,
52,6,0.667719841,,
53,1,0.759856631,,
53,1,0.752688172,,
53,1,0.777777778,,
53,1,0.772849462,,
53,1,0.760752688,,
53,1,0.758512545,,
53,1,0.760752688,,
53,1,0.775985663,,
53,1,0.765681004,,
53,1,0.759408602,,
53,1,0.761200717,,
53,1,0.775089606,,
53,1,0.766129032,,
53,1,0.771953405,,
53,1,0.771505376,,
53,1,0.759408602,,
53,1,0.764336918,,
53,1,0.747759857,,
53,1,0.763888889,,
53,1,0.774641577,,
53,3,0.830107527,,
53,3,0.814426523,,
53,3,0.822939068,,
53,3,0.822939068,,
53,3,0.829659498,,
53,3,0.816666667,,
53,3,0.822043011,,
53,3,0.826523297,,
53,3,0.817114695,,
53,3,0.815322581,,
53,3,0.82921147,,
53,3,0.823835125,,
53,3,0.822939068,,
53,3,0.820698925,,
53,3,0.824731183,,
53,3,0.826075269,,
53,3,0.821594982,,
53,3,0.809946237,,
53,3,0.81890681,,
53,3,0.818458781,,
53,4,0.712365591,,
53,4,0.690412186,,
53,4,0.715053763,,
53,4,0.708781362,,
53,4,0.696236559,,
53,4,0.699820789,,
53,4,0.704301075,,
53,4,0.716397849,,
53,4,0.702060932,,
53,4,0.693100358,,
53,4,0.698476703,,
53,4,0.711917563,,
53,4,0.705197133,,
53,4,0.713261649,,
53,4,0.708781362,,
53,4,0.702508961,,
53,4,0.715501792,,
53,4,0.696236559,,
53,4,0.705645161,,
53,4,0.705645161,,
53,5,0.695698925,,
53,5,0.694802867,,
53,5,0.712724014,,
53,5,0.716308244,,
53,5,0.703315412,,
53,5,0.696146953,,
53,5,0.706003584,,
53,5,0.698835125,,
53,5,0.680913978,,
53,5,0.690322581,,
53,5,0.696146953,,
53,5,0.696594982,,
53,5,0.697043011,,
53,5,0.688978495,,
53,5,0.688978495,,
53,5,0.699283154,,
53,5,0.685842294,,
53,5,0.69390681,,
53,5,0.704659498,,
53,5,0.705555556,,
53,6,0.654659498,,
53,6,0.649731183,,
53,6,0.666756272,,
53,6,0.656899642,,
53,6,0.656899642,,
53,6,0.641218638,,
53,6,0.655555556,,
53,6,0.65421147,,
53,6,0.639874552,,
53,6,0.646146953,,
53,6,0.647491039,,
53,6,0.653763441,,
53,6,0.646146953,,
53,6,0.635842294,,
53,6,0.632258065,,
53,6,0.642562724,,
53,6,0.634946237,,
53,6,0.647939068,,
53,6,0.659587814,,
53,6,0.660035842,,
54,1,0.753748296,,
54,1,0.78191731,,
54,1,0.756928669,,
54,1,0.767832803,,
54,1,0.771921854,,
54,1,0.732394366,,
54,1,0.775102226,,
54,1,0.764652431,,
54,1,0.763289414,,
54,1,0.753748296,,
54,1,0.771013176,,
54,1,0.762835075,,
54,1,0.771921854,,
54,1,0.758291686,,
54,1,0.764652431,,
54,1,0.767832803,,
54,1,0.756928669,,
54,1,0.76056338,,
54,1,0.767378464,,
54,1,0.749659246,,
54,3,0.834120854,,
54,3,0.815492958,,
54,3,0.820945025,,
54,3,0.822762381,,
54,3,0.823671059,,
54,3,0.825488414,,
54,3,0.828668787,,
54,3,0.825942753,,
54,3,0.828668787,,
54,3,0.830486143,,
54,3,0.816401636,,
54,3,0.820945025,,
54,3,0.833212176,,
54,3,0.82730577,,
54,3,0.82321672,,
54,3,0.827760109,,
54,3,0.823671059,,
54,3,0.826851431,,
54,3,0.822762381,,
54,3,0.826851431,,
54,4,0.701499318,,
54,4,0.710131758,,
54,4,0.691503862,,
54,4,0.703771013,,
54,4,0.708768741,,
54,4,0.678782372,,
54,4,0.710586097,,
54,4,0.704679691,,
54,4,0.707405725,,
54,4,0.690140845,,
54,4,0.733303044,,
54,4,0.711494775,,
54,4,0.708314403,,
54,4,0.709677419,,
54,4,0.706951386,,
54,4,0.702862335,,
54,4,0.703316674,,
54,4,0.698773285,,
54,4,0.716946842,,
54,4,0.685143117,,
54,5,0.695320309,,
54,5,0.699409359,,
54,5,0.695320309,,
54,5,0.693502953,,
54,5,0.698500682,,
54,5,0.708041799,,
54,5,0.7162199,,
54,5,0.696228987,,
54,5,0.70758746,,
54,5,0.705770104,,
54,5,0.717582917,,
54,5,0.704407088,,
54,5,0.688050886,,
54,5,0.706678782,,
54,5,0.701681054,,
54,5,0.702135393,,
54,5,0.693957292,,
54,5,0.695320309,,
54,5,0.708041799,,
54,5,0.713948205,,
54,6,0.652589732,,
54,6,0.656678782,,
54,6,0.645320309,,
54,6,0.652589732,,
54,6,0.648046343,,
54,6,0.658950477,,
54,6,0.668491595,,
54,6,0.643048614,,
54,6,0.667582917,,
54,6,0.661676511,,
54,6,0.662585189,,
54,6,0.666674239,,
54,6,0.642139936,,
54,6,0.661676511,,
54,6,0.64895502,,
54,6,0.656224443,,
54,6,0.645774648,,
54,6,0.65349841,,
54,6,0.663039527,,
54,6,0.671671967,,
55,1,0.77235023,,
55,1,0.768663594,,
55,1,0.759907834,,
55,1,0.763133641,,
55,1,0.776958525,,
55,1,0.761290323,,
55,1,0.765898618,,
55,1,0.752995392,,
55,1,0.768663594,,
55,1,0.75437788,,
55,1,0.756221198,,
55,1,0.761290323,,
55,1,0.760829493,,
55,1,0.770046083,,
55,1,0.773732719,,
55,1,0.758064516,,
55,1,0.77281106,,
55,1,0.766359447,,
55,1,0.760368664,,
55,1,0.777419355,,
55,3,0.819354839,,
55,3,0.813364055,,
55,3,0.828571429,,
55,3,0.821198157,,
55,3,0.816129032,,
55,3,0.824884793,,
55,3,0.831797235,,
55,3,0.822580645,,
55,3,0.824884793,,
55,3,0.82718894,,
55,3,0.828110599,,
55,3,0.816129032,,
55,3,0.826728111,,
55,3,0.816129032,,
55,3,0.824423963,,
55,3,0.817511521,,
55,3,0.824423963,,
55,3,0.824423963,,
55,3,0.823041475,,
55,3,0.823041475,,
55,4,0.716129032,,
55,4,0.706451613,,
55,4,0.697695853,,
55,4,0.699539171,,
55,4,0.70875576,,
55,4,0.697695853,,
55,4,0.691705069,,
55,4,0.696774194,,
55,4,0.705529954,,
55,4,0.693087558,,
55,4,0.715207373,,
55,4,0.694930876,,
55,4,0.705529954,,
55,4,0.716129032,,
55,4,0.70921659,,
55,4,0.685714286,,
55,4,0.720276498,,
55,4,0.713364055,,
55,4,0.700460829,,
55,4,0.718894009,,
55,5,0.711981567,,
55,5,0.719815668,,
55,5,0.702304147,,
55,5,0.700921659,,
55,5,0.705069124,,
55,5,0.695391705,,
55,5,0.692626728,,
55,5,0.703686636,,
55,5,0.704147465,,
55,5,0.698617512,,
55,5,0.702764977,,
55,5,0.700460829,,
55,5,0.698617512,,
55,5,0.69078341,,
55,5,0.703686636,,
55,5,0.698156682,,
55,5,0.706912442,,
55,5,0.692626728,,
55,5,0.698617512,,
55,5,0.729032258,,
55,6,0.660599078,,
55,6,0.667050691,,
55,6,0.648617512,,
55,6,0.645391705,,
55,6,0.65,,
55,6,0.653225806,,
55,6,0.643548387,,
55,6,0.650460829,,
55,6,0.655069124,,
55,6,0.649078341,,
55,6,0.652304147,,
55,6,0.652764977,,
55,6,0.649078341,,
55,6,0.644470046,,
55,6,0.657373272,,
55,6,0.648617512,,
55,6,0.65875576,,
55,6,0.651843318,,
55,6,0.647235023,,
55,6,0.672580645,,
56,1,0.762973352,,
56,1,0.759700795,,
56,1,0.761570827,,
56,1,0.748480598,,
56,1,0.764843385,,
56,1,0.774661057,,
56,1,0.763908368,,
56,1,0.753623188,,
56,1,0.756428237,,
56,1,0.767648434,,
56,1,0.757363254,,
56,1,0.766245909,,
56,1,0.765778401,,
56,1,0.755960729,,
56,1,0.741935484,,
56,1,0.765310893,,
56,1,0.78401122,,
56,1,0.75829827,,
56,1,0.771856007,,
56,1,0.760635811,,
56,3,0.824731183,,
56,3,0.826133707,,
56,3,0.819588593,,
56,3,0.827536232,,
56,3,0.819121085,,
56,3,0.824731183,,
56,3,0.82286115,,
56,3,0.826133707,,
56,3,0.818653576,,
56,3,0.824263675,,
56,3,0.816783544,,
56,3,0.834548855,,
56,3,0.816316036,,
56,3,0.819588593,,
56,3,0.818186068,,
56,3,0.81771856,,
56,3,0.829406265,,
56,3,0.821458626,,
56,3,0.824731183,,
56,3,0.824731183,,
56,4,0.711547452,,
56,4,0.704067321,,
56,4,0.697989715,,
56,4,0.69658719,,
56,4,0.712482468,,
56,4,0.715755026,,
56,4,0.71201496,,
56,4,0.708742403,,
56,4,0.694717158,,
56,4,0.705469846,,
56,4,0.700327256,,
56,4,0.720430108,,
56,4,0.708274895,,
56,4,0.690977092,,
56,4,0.682094437,,
56,4,0.70687237,,
56,4,0.718092567,,
56,4,0.698924731,,
56,4,0.693314633,,
56,4,0.708742403,,
56,5,0.714165498,,
56,5,0.694997662,,
56,5,0.714633006,,
56,5,0.690790089,,
56,5,0.686115007,,
56,5,0.716503039,,
56,5,0.687050023,,
56,5,0.715100514,,
56,5,0.709490416,,
56,5,0.707620383,,
56,5,0.707620383,,
56,5,0.697335203,,
56,5,0.70341281,,
56,5,0.684244974,,
56,5,0.709957924,,
56,5,0.71369799,,
56,5,0.706217859,,
56,5,0.723515662,,
56,5,0.695465171,,
56,5,0.701075269,,
56,6,0.65341281,,
56,6,0.646400187,,
56,6,0.673048153,,
56,6,0.641725105,,
56,6,0.641725105,,
56,6,0.656685367,,
56,6,0.649672744,,
56,6,0.664165498,,
56,6,0.661827957,,
56,6,0.653880318,,
56,6,0.66369799,,
56,6,0.650607761,,
56,6,0.649672744,,
56,6,0.635179991,,
56,6,0.669308088,,
56,6,0.669308088,,
56,6,0.660892941,,
56,6,0.669775596,,
56,6,0.652010285,,
56,6,0.660892941,,
57,1,0.751897533,,
57,1,0.768026565,,
57,1,0.761385199,,
57,1,0.762333966,,
57,1,0.771821632,,
57,1,0.756166983,,
57,1,0.766129032,,
57,1,0.752371917,,
57,1,0.750474383,,
57,1,0.764231499,,
57,1,0.771821632,,
57,1,0.767077799,,
57,1,0.765180266,,
57,1,0.760910816,,
57,1,0.75711575,,
57,1,0.765180266,,
57,1,0.759962049,,
57,1,0.753795066,,
57,1,0.765180266,,
57,1,0.75426945,,
57,3,0.815085389,,
57,3,0.828842505,,
57,3,0.816508539,,
57,3,0.818880455,,
57,3,0.824098672,,
57,3,0.818406072,,
57,3,0.822675522,,
57,3,0.822201139,,
57,3,0.821252372,,
57,3,0.822675522,,
57,3,0.825996205,,
57,3,0.823624288,,
57,3,0.823149905,,
57,3,0.823149905,,
57,3,0.821726755,,
57,3,0.819829222,,
57,3,0.824098672,,
57,3,0.822675522,,
57,3,0.825996205,,
57,3,0.826470588,,
57,4,0.700664137,,
57,4,0.704933586,,
57,4,0.709203036,,
57,4,0.703036053,,
57,4,0.712998102,,
57,4,0.696394687,,
57,4,0.70113852,,
57,4,0.690227704,,
57,4,0.69402277,,
57,4,0.712998102,,
57,4,0.709677419,,
57,4,0.710151803,,
57,4,0.706356736,,
57,4,0.708254269,,
57,4,0.697343454,,
57,4,0.714895636,,
57,4,0.696394687,,
57,4,0.694971537,,
57,4,0.70256167,,
57,4,0.70256167,,
57,5,0.702182163,,
57,5,0.695066414,,
57,5,0.714041746,,
57,5,0.699335863,,
57,5,0.702182163,,
57,5,0.700759013,,
57,5,0.707874763,,
57,5,0.707874763,,
57,5,0.69886148,,
57,5,0.696963947,,
57,5,0.724478178,,
57,5,0.723529412,,
57,5,0.708349146,,
57,5,0.706451613,,
57,5,0.682732448,,
57,5,0.686053131,,
57,5,0.684629981,,
57,5,0.708349146,,
57,5,0.712618596,,
57,5,0.717362429,,
57,6,0.663567362,,
57,6,0.64601518,,
57,6,0.661669829,,
57,6,0.663567362,,
57,6,0.651233397,,
57,6,0.654079696,,
57,6,0.662618596,,
57,6,0.658349146,,
57,6,0.657874763,,
57,6,0.65170778,,
57,6,0.664516129,,
57,6,0.671157495,,
57,6,0.664041746,,
57,6,0.65740038,,
57,6,0.635578748,,
57,6,0.642694497,,
57,6,0.630834915,,
57,6,0.656451613,,
57,6,0.659772296,,
57,6,0.65740038,,
58,1,0.75060183,,
58,1,0.773712085,,
58,1,0.746268657,,
58,1,0.77178623,,
58,1,0.76119403,,
58,1,0.751083293,,
58,1,0.773230621,,
58,1,0.768415985,,
58,1,0.762638421,,
58,1,0.764082812,,
58,1,0.748194511,,
58,1,0.759268175,,
58,1,0.768415985,,
58,1,0.761675494,,
58,1,0.747231584,,
58,1,0.765527203,,
58,1,0.74675012,,
58,1,0.771304766,,
58,1,0.762638421,,
58,1,0.744342802,,
58,3,0.818632643,,
58,3,0.827780453,,
58,3,0.812855079,,
58,3,0.822002889,,
58,3,0.827298989,,
58,3,0.813336543,,
58,3,0.821039961,,
58,3,0.823928743,,
58,3,0.828261916,,
58,3,0.820558498,,
58,3,0.817669716,,
58,3,0.823928743,,
58,3,0.818632643,,
58,3,0.817188252,,
58,3,0.810929225,,
58,3,0.822484352,,
58,3,0.827298989,,
58,3,0.825373134,,
58,3,0.822484352,,
58,3,0.817669716,,
58,4,0.709195956,,
58,4,0.723158402,,
58,4,0.696196437,,
