times,model,Accuracy,F1 Score,Recall,Precision,weighted_precision,weighted_recall,test_accuracy,test_f1_weighted
56,4,0.69658719,0.693537841,0.69658719,0.693723439,0.693723439,0.69658719,0.413272783,0.411110164
56,4,0.712482468,0.70941706,0.712482468,0.709509021,0.709509021,0.712482468,0.353894081,0.35138273
56,4,0.715755026,0.713027333,0.715755026,0.713833413,0.713833413,0.715755026,0.381488307,0.379149963
56,4,0.71201496,0.708468349,0.71201496,0.707537778,0.707537778,0.71201496,0.388034751,0.383821031
56,4,0.708742403,0.70496402,0.708742403,0.705011807,0.705011807,0.708742403,0.396893511,0.393180116
56,4,0.694717158,0.690834249,0.694717158,0.690996493,0.690996493,0.694717158,0.386145847,0.385449993
56,4,0.705469846,0.702463,0.705469846,0.702059359,0.702059359,0.705469846,0.410953885,0.409573161
56,4,0.700327256,0.696827898,0.700327256,0.696854396,0.696854396,0.700327256,0.428232636,0.425759547
56,4,0.720430108,0.717180642,0.720430108,0.717303865,0.717303865,0.720430108,0.424516256,0.421475774
56,4,0.708274895,0.704508031,0.708274895,0.70584081,0.70584081,0.708274895,0.397398096,0.394862596
56,4,0.690977092,0.687900468,0.690977092,0.688525108,0.688525108,0.690977092,0.377287087,0.373936968
56,4,0.682094437,0.677930881,0.682094437,0.677183915,0.677183915,0.682094437,0.402516344,0.398287852
56,4,0.70687237,0.703075382,0.70687237,0.70302428,0.70302428,0.70687237,0.373535606,0.371359966
56,4,0.718092567,0.714461218,0.718092567,0.714723787,0.714723787,0.718092567,0.392720811,0.390430461
56,4,0.698924731,0.695722054,0.698924731,0.695028811,0.695028811,0.698924731,0.393642227,0.39078366
56,4,0.693314633,0.690935699,0.693314633,0.690583802,0.690583802,0.693314633,0.392736168,0.388897218
56,4,0.708742403,0.704578364,0.708742403,0.705258747,0.705258747,0.708742403,0.401601509,0.398169307
56,5,0.714165498,0.704311075,0.714165498,0.703785981,0.703785981,0.714165498,0.686108552,0.67950969
56,5,0.694997662,0.685040028,0.694997662,0.686905013,0.686905013,0.694997662,0.655280593,0.649814544
56,5,0.714633006,0.704634912,0.714633006,0.704652494,0.704652494,0.714633006,0.691248739,0.681967556
56,5,0.690790089,0.680085208,0.690790089,0.676402424,0.676402424,0.690790089,0.68471107,0.677708655
56,5,0.686115007,0.676576321,0.686115007,0.676697872,0.676697872,0.686115007,0.661333421,0.652682446
56,5,0.716503039,0.707855779,0.716503039,0.70905643,0.70905643,0.716503039,0.670218507,0.66271551
56,5,0.687050023,0.678779975,0.687050023,0.678195274,0.678195274,0.687050023,0.652915625,0.647887066
56,5,0.715100514,0.706221941,0.715100514,0.706170674,0.706170674,0.715100514,0.666482383,0.660803136
56,5,0.709490416,0.700116879,0.709490416,0.698986269,0.698986269,0.709490416,0.676306437,0.668346006
56,5,0.707620383,0.700379987,0.707620383,0.70231171,0.70231171,0.707620383,0.702474661,0.692735511
56,5,0.707620383,0.699693092,0.707620383,0.702683962,0.702683962,0.707620383,0.681927076,0.671270641
56,5,0.697335203,0.689097388,0.697335203,0.688217247,0.688217247,0.697335203,0.67116625,0.660260848
56,5,0.70341281,0.693577381,0.70341281,0.692265975,0.692265975,0.70341281,0.671161862,0.662938608
56,5,0.684244974,0.676319204,0.684244974,0.674795548,0.674795548,0.684244974,0.661791935,0.657134506
56,5,0.709957924,0.698692925,0.709957924,0.698231893,0.698231893,0.709957924,0.685160809,0.673405115
56,5,0.71369799,0.704991776,0.71369799,0.70289015,0.70289015,0.71369799,0.673500505,0.667979107
56,5,0.706217859,0.698365813,0.706217859,0.701400721,0.701400721,0.706217859,0.685189329,0.680725755
56,5,0.723515662,0.715343696,0.723515662,0.716355215,0.716355215,0.723515662,0.702941951,0.692773677
56,5,0.695465171,0.685232637,0.695465171,0.683789568,0.683789568,0.695465171,0.662750647,0.653057376
56,5,0.701075269,0.692431372,0.701075269,0.692096886,0.692096886,0.701075269,0.693607126,0.686080394
56,6,0.65341281,0.6396899,0.65341281,0.640911591,0.640911591,0.65341281,0.635167391,0.624234744
56,6,0.646400187,0.630661272,0.646400187,0.633270669,0.633270669,0.646400187,0.604784783,0.590232748
56,6,0.673048153,0.656182928,0.673048153,0.659618847,0.659618847,0.673048153,0.629575271,0.609503605
56,6,0.641725105,0.623159003,0.641725105,0.620566358,0.620566358,0.641725105,0.616940898,0.596721201
56,6,0.641725105,0.624520696,0.641725105,0.625902717,0.625902717,0.641725105,0.615554386,0.597523144
56,6,0.656685367,0.64242756,0.656685367,0.644578166,0.644578166,0.656685367,0.601509368,0.585317924
56,6,0.649672744,0.6355789,0.649672744,0.637597314,0.637597314,0.649672744,0.599642403,0.587263897
56,6,0.664165498,0.648712345,0.664165498,0.65122386,0.65122386,0.664165498,0.608990391,0.593876176
56,6,0.661827957,0.642371115,0.661827957,0.638734287,0.638734287,0.661827957,0.611780966,0.590166487
56,6,0.653880318,0.643011567,0.653880318,0.649703302,0.649703302,0.653880318,0.640318547,0.626261492
56,6,0.66369799,0.647026207,0.66369799,0.649826757,0.649826757,0.66369799,0.634708876,0.602153625
56,6,0.650607761,0.634614169,0.650607761,0.636704469,0.636704469,0.650607761,0.598260278,0.571129204
56,6,0.649672744,0.636553744,0.649672744,0.633858186,0.633858186,0.649672744,0.622076697,0.615505041
56,6,0.635179991,0.623335697,0.635179991,0.621240121,0.621240121,0.635179991,0.618349348,0.609133224
56,6,0.669308088,0.654646582,0.669308088,0.655639339,0.655639339,0.669308088,0.634697907,0.618965278
56,6,0.669308088,0.655188938,0.669308088,0.657281495,0.657281495,0.669308088,0.614597868,0.599912043
56,6,0.660892941,0.650142763,0.660892941,0.655499831,0.655499831,0.660892941,0.636578035,0.626638235
56,6,0.669775596,0.655558411,0.669775596,0.657132224,0.657132224,0.669775596,0.641257514,0.618663556
56,6,0.652010285,0.633302654,0.652010285,0.630590639,0.630590639,0.652010285,0.632859462,0.602462936
56,6,0.660892941,0.644445783,0.660892941,0.644665529,0.644665529,0.660892941,0.639851257,0.617111142
57,1,0.751897533,0.750806514,0.751897533,0.752359695,0.752359695,0.751897533,0.421740014,0.418701906
57,1,0.768026565,0.766304438,0.768026565,0.766840824,0.766840824,0.768026565,0.418835477,0.415295339
57,1,0.761385199,0.760201645,0.761385199,0.761012894,0.761012894,0.761385199,0.395181675,0.39066644
57,1,0.762333966,0.761206122,0.762333966,0.762790085,0.762790085,0.762333966,0.411290905,0.408592526
57,1,0.771821632,0.770666539,0.771821632,0.772229643,0.772229643,0.771821632,0.40844956,0.404587968
57,1,0.756166983,0.755440724,0.756166983,0.757229378,0.757229378,0.756166983,0.400374633,0.397072727
57,1,0.766129032,0.765290106,0.766129032,0.766406332,0.766406332,0.766129032,0.417485895,0.414668445
57,1,0.752371917,0.750164952,0.752371917,0.750939231,0.750939231,0.752371917,0.407503949,0.404518277
57,1,0.750474383,0.749851814,0.750474383,0.75109673,0.75109673,0.750474383,0.406046039,0.4059441
57,1,0.764231499,0.761598655,0.764231499,0.76356828,0.76356828,0.764231499,0.388027533,0.385474025
57,1,0.771821632,0.770586211,0.771821632,0.772184706,0.772184706,0.771821632,0.438329948,0.435307466
57,1,0.767077799,0.765672804,0.767077799,0.767365501,0.767365501,0.767077799,0.434536222,0.430962787
57,1,0.765180266,0.763901483,0.765180266,0.765430108,0.765430108,0.765180266,0.425520199,0.422122599
57,1,0.760910816,0.759297642,0.760910816,0.760610533,0.760610533,0.760910816,0.409363575,0.407546023
57,1,0.75711575,0.756447396,0.75711575,0.756950408,0.756950408,0.75711575,0.405098172,0.397768631
57,1,0.765180266,0.763965944,0.765180266,0.763814546,0.763814546,0.765180266,0.398955089,0.397008978
57,1,0.759962049,0.757640365,0.759962049,0.759283914,0.759283914,0.759962049,0.404157075,0.402782904
57,1,0.753795066,0.752755216,0.753795066,0.754174351,0.754174351,0.753795066,0.399925525,0.395998272
57,1,0.765180266,0.764115645,0.765180266,0.764258661,0.764258661,0.765180266,0.41413225,0.411589975
57,1,0.75426945,0.75376463,0.75426945,0.756255519,0.756255519,0.75426945,0.41366283,0.409956306
57,3,0.815085389,0.815066582,0.815085389,0.815235106,0.815235106,0.815085389,0.647641616,0.645526338
57,3,0.828842505,0.828807494,0.828842505,0.829443424,0.829443424,0.828842505,0.670902731,0.668534126
57,3,0.816508539,0.816372711,0.816508539,0.816449567,0.816449567,0.816508539,0.650460393,0.649754013
57,3,0.818880455,0.818797245,0.818880455,0.819049914,0.819049914,0.818880455,0.657571654,0.65650283
57,3,0.824098672,0.824101647,0.824098672,0.824642703,0.824642703,0.824098672,0.658546603,0.657168559
57,3,0.818406072,0.818276611,0.818406072,0.818791108,0.818791108,0.818406072,0.660902731,0.659171763
57,3,0.822675522,0.822691813,0.822675522,0.823285387,0.823285387,0.822675522,0.665651095,0.664474465
57,3,0.822201139,0.822156581,0.822201139,0.82248439,0.82248439,0.822201139,0.657587452,0.656061191
57,3,0.821252372,0.821263178,0.821252372,0.821485083,0.821485083,0.821252372,0.666127285,0.665109945
57,3,0.822675522,0.822584291,0.822675522,0.822695672,0.822695672,0.822675522,0.666167908,0.664639915
57,3,0.825996205,0.825832075,0.825996205,0.826497044,0.826497044,0.825996205,0.654233807,0.653404099
57,3,0.823624288,0.823733843,0.823624288,0.824537427,0.824537427,0.823624288,0.665637554,0.663979376
57,3,0.823149905,0.822968033,0.823149905,0.823564704,0.823564704,0.823149905,0.654741593,0.653645384
57,3,0.823149905,0.823220931,0.823149905,0.823751741,0.823751741,0.823149905,0.647165425,0.645429827
57,3,0.821726755,0.821670249,0.821726755,0.821962741,0.821962741,0.821726755,0.659945836,0.657504194
57,3,0.819829222,0.819791964,0.819829222,0.820059407,0.820059407,0.819829222,0.646208531,0.644845415
57,3,0.824098672,0.82398248,0.824098672,0.824356124,0.824356124,0.824098672,0.676560596,0.676161828
57,3,0.822675522,0.822681279,0.822675522,0.823540025,0.823540025,0.822675522,0.662802979,0.662316423
57,3,0.825996205,0.825910882,0.825996205,0.826138851,0.826138851,0.825996205,0.671345069,0.669738231
57,3,0.826470588,0.826489239,0.826470588,0.826742623,0.826742623,0.826470588,0.658555631,0.65709993
57,4,0.700664137,0.697553804,0.700664137,0.697735422,0.697735422,0.700664137,0.397059355,0.394481117
57,4,0.704933586,0.700085592,0.704933586,0.702198487,0.702198487,0.704933586,0.394682916,0.39319745
57,4,0.709203036,0.706330532,0.709203036,0.706597638,0.706597638,0.709203036,0.370031596,0.368731374
57,4,0.703036053,0.699915318,0.703036053,0.699643368,0.699643368,0.703036053,0.397052584,0.393259281
57,4,0.712998102,0.710995924,0.712998102,0.710984175,0.710984175,0.712998102,0.369559919,0.366585195
57,4,0.696394687,0.693770393,0.696394687,0.692836257,0.692836257,0.696394687,0.379020537,0.376830891
57,4,0.70113852,0.698094578,0.70113852,0.698038404,0.698038404,0.70113852,0.38282329,0.379301963
57,4,0.690227704,0.686890891,0.690227704,0.686214157,0.686214157,0.690227704,0.383766644,0.379984298
57,4,0.69402277,0.690848873,0.69402277,0.691375763,0.691375763,0.69402277,0.388560144,0.386983311
57,4,0.712998102,0.709996595,0.712998102,0.711060019,0.711060019,0.712998102,0.38329271,0.379675371
57,4,0.709677419,0.706668074,0.709677419,0.70775322,0.70775322,0.709677419,0.410352065,0.407514748
57,4,0.710151803,0.706643927,0.710151803,0.706491797,0.706491797,0.710151803,0.410324983,0.405296315
57,4,0.706356736,0.702748225,0.706356736,0.702146736,0.702146736,0.706356736,0.392295193,0.389343145
57,4,0.708254269,0.703713214,0.708254269,0.705359625,0.705359625,0.708254269,0.408930264,0.407968776
57,4,0.697343454,0.694894532,0.697343454,0.694793312,0.694793312,0.697343454,0.378997969,0.376569021
57,4,0.714895636,0.712264134,0.714895636,0.711692926,0.711692926,0.714895636,0.38093884,0.378335848
57,4,0.696394687,0.692981239,0.696394687,0.692988678,0.692988678,0.696394687,0.381895735,0.378527663
57,4,0.694971537,0.693691696,0.694971537,0.693647546,0.693647546,0.694971537,0.379997743,0.375630709
57,4,0.70256167,0.700289403,0.70256167,0.700213336,0.700213336,0.70256167,0.391342812,0.387336473
57,4,0.70256167,0.699937756,0.70256167,0.70027463,0.70027463,0.70256167,0.394222523,0.392492399
57,5,0.702182163,0.692502273,0.702182163,0.693629938,0.693629938,0.702182163,0.668505981,0.659946452
57,5,0.695066414,0.687892973,0.695066414,0.690637869,0.690637869,0.695066414,0.686055067,0.680115414
57,5,0.714041746,0.705494607,0.714041746,0.707712715,0.707712715,0.714041746,0.686574137,0.679359429
57,5,0.699335863,0.690962845,0.699335863,0.690761425,0.690761425,0.699335863,0.694561047,0.690430206
57,5,0.702182163,0.693346331,0.702182163,0.695780235,0.695780235,0.702182163,0.672292936,0.666314146
57,5,0.700759013,0.692815071,0.700759013,0.691516052,0.691516052,0.700759013,0.681764839,0.677972877
57,5,0.707874763,0.696551438,0.707874763,0.695332922,0.695332922,0.707874763,0.683191153,0.678352267
57,5,0.707874763,0.700131661,0.707874763,0.700034104,0.700034104,0.707874763,0.684615211,0.676614535
57,5,0.69886148,0.6911722,0.69886148,0.691534081,0.691534081,0.69886148,0.686542541,0.679431003
57,5,0.696963947,0.68805314,0.696963947,0.686464918,0.686464918,0.696963947,0.673730535,0.66526789
57,5,0.724478178,0.714383144,0.724478178,0.714858529,0.714858529,0.724478178,0.68084631,0.67406067
57,5,0.723529412,0.718156219,0.723529412,0.721605318,0.721605318,0.723529412,0.669429023,0.660258997
57,5,0.708349146,0.699125914,0.708349146,0.698856688,0.698856688,0.708349146,0.702182352,0.696075677
57,5,0.706451613,0.698271085,0.706451613,0.700236197,0.700236197,0.706451613,0.674204469,0.667996586
57,5,0.682732448,0.674916477,0.682732448,0.674704655,0.674704655,0.682732448,0.660471677,0.652609541
57,5,0.686053131,0.677678053,0.686053131,0.677045605,0.677045605,0.686053131,0.684161589,0.675864237
57,5,0.684629981,0.677493822,0.684629981,0.677996721,0.677996721,0.684629981,0.650941097,0.647526436
57,5,0.708349146,0.700209694,0.708349146,0.699810887,0.699810887,0.708349146,0.670864365,0.663556408
57,5,0.712618596,0.704892767,0.712618596,0.70606862,0.70606862,0.712618596,0.672299707,0.663688802
57,5,0.717362429,0.707206834,0.717362429,0.706324045,0.706324045,0.717362429,0.695025954,0.687530113
57,6,0.663567362,0.646520365,0.663567362,0.65085979,0.65085979,0.663567362,0.612809749,0.592006638
57,6,0.64601518,0.634537195,0.64601518,0.63665827,0.63665827,0.64601518,0.633698939,0.623202524
57,6,0.661669829,0.648699384,0.661669829,0.656035527,0.656035527,0.661669829,0.628948319,0.610124623
57,6,0.663567362,0.647195016,0.663567362,0.648255156,0.648255156,0.663567362,0.635077861,0.618521525
57,6,0.651233397,0.632711662,0.651233397,0.63243714,0.63243714,0.651233397,0.619927782,0.602272653
57,6,0.654079696,0.640174913,0.654079696,0.641015556,0.641015556,0.654079696,0.599535094,0.59015659
57,6,0.662618596,0.645547767,0.662618596,0.649152642,0.649152642,0.662618596,0.621336042,0.603191808
57,6,0.658349146,0.64440405,0.658349146,0.650209728,0.650209728,0.658349146,0.622796209,0.603205357
57,6,0.657874763,0.64683234,0.657874763,0.647990241,0.647990241,0.657874763,0.627508463,0.614343396
57,6,0.65170778,0.634522521,0.65170778,0.634244318,0.634244318,0.65170778,0.618494696,0.593609248
57,6,0.664516129,0.65084672,0.664516129,0.652247393,0.652247393,0.664516129,0.640363349,0.629980375
57,6,0.671157495,0.661045505,0.671157495,0.662437996,0.662437996,0.671157495,0.623716994,0.611862562
57,6,0.664041746,0.648813711,0.664041746,0.652608157,0.652608157,0.664041746,0.623710223,0.608218095
57,6,0.65740038,0.643000393,0.65740038,0.647216484,0.647216484,0.65740038,0.6270413,0.613963552
57,6,0.635578748,0.621541208,0.635578748,0.623722603,0.623722603,0.635578748,0.590029339,0.574628924
57,6,0.642694497,0.62712864,0.642694497,0.624394063,0.624394063,0.642694497,0.626111487,0.608704649
57,6,0.630834915,0.617055115,0.630834915,0.61980838,0.61980838,0.630834915,0.606161137,0.595873925
57,6,0.656451613,0.639860464,0.656451613,0.639285197,0.639285197,0.656451613,0.62986459,0.616939246
57,6,0.659772296,0.643325878,0.659772296,0.645302196,0.645302196,0.659772296,0.606644098,0.583264666
57,6,0.65740038,0.643978488,0.65740038,0.642559124,0.642559124,0.65740038,0.637470097,0.625771754
58,1,0.75060183,0.749104886,0.75060183,0.750254607,0.750254607,0.75060183,0.389992103,0.386299704
58,1,0.773712085,0.773200066,0.773712085,0.773955505,0.773955505,0.773712085,0.420772947,0.419675601
58,1,0.746268657,0.744683633,0.746268657,0.744703682,0.744703682,0.746268657,0.399612133,0.395759435
58,1,0.77178623,0.770737526,0.77178623,0.771681044,0.771681044,0.77178623,0.414567075,0.413151209
58,1,0.76119403,0.758597645,0.76119403,0.760665557,0.760665557,0.76119403,0.423713304,0.421085196
58,1,0.751083293,0.75021976,0.751083293,0.75109488,0.75109488,0.751083293,0.425610832,0.423901147
58,1,0.773230621,0.772062744,0.773230621,0.77269372,0.77269372,0.773230621,0.43616453,0.433044302
58,1,0.768415985,0.766725911,0.768415985,0.767432064,0.767432064,0.768415985,0.429429116,0.424116115
58,1,0.762638421,0.761313414,0.762638421,0.761631695,0.761631695,0.762638421,0.432829339,0.429291351
58,1,0.764082812,0.763074519,0.764082812,0.763758539,0.763758539,0.764082812,0.39335981,0.39221295
58,1,0.748194511,0.745421181,0.748194511,0.7454805,0.7454805,0.748194511,0.403957637,0.399662902
58,1,0.759268175,0.757111148,0.759268175,0.75757477,0.75757477,0.759268175,0.409736158,0.407173003
58,1,0.768415985,0.766891129,0.768415985,0.767327144,0.767327144,0.768415985,0.450682832,0.446624529
58,1,0.761675494,0.760036928,0.761675494,0.761401244,0.761401244,0.761675494,0.40780379,0.405666628
58,1,0.747231584,0.74501061,0.747231584,0.746289763,0.746289763,0.747231584,0.389509012,0.385757728
58,1,0.765527203,0.764515692,0.765527203,0.76607709,0.76607709,0.765527203,0.409192679,0.406650686
58,1,0.74675012,0.745022386,0.74675012,0.746485577,0.746485577,0.74675012,0.422231512,0.418031602
58,1,0.771304766,0.770419067,0.771304766,0.771165267,0.771165267,0.771304766,0.415505388,0.413810867
58,1,0.762638421,0.76119768,0.762638421,0.762160158,0.762160158,0.762638421,0.40297055,0.400313403
58,1,0.744342802,0.742422468,0.744342802,0.74400676,0.74400676,0.744342802,0.412604515,0.409241718
58,3,0.818632643,0.818533184,0.818632643,0.818911602,0.818911602,0.818632643,0.660686083,0.659147116
58,3,0.827780453,0.827744975,0.827780453,0.827980197,0.827980197,0.827780453,0.670338629,0.66800586
58,3,0.812855079,0.812788553,0.812855079,0.813447775,0.813447775,0.812855079,0.645310758,0.644662566
58,3,0.822002889,0.822002807,0.822002889,0.822221616,0.822221616,0.822002889,0.657309086,0.656300768
58,3,0.827298989,0.827154238,0.827298989,0.827885515,0.827885515,0.827298989,0.672273318,0.670822339
58,3,0.813336543,0.81340327,0.813336543,0.813910797,0.813910797,0.813336543,0.667939428,0.666692709
58,3,0.821039961,0.820818549,0.821039961,0.822172544,0.822172544,0.821039961,0.667430788,0.664717784
58,3,0.823928743,0.823888504,0.823928743,0.824411737,0.824411737,0.823928743,0.665523969,0.664567535
58,3,0.828261916,0.828262408,0.828261916,0.828546091,0.828546091,0.828261916,0.641917503,0.639484209
58,3,0.820558498,0.820595588,0.820558498,0.820900882,0.820900882,0.820558498,0.638554441,0.636416671
58,3,0.817669716,0.817727591,0.817669716,0.818038416,0.818038416,0.817669716,0.660706986,0.659633681
58,3,0.823928743,0.823897284,0.823928743,0.824072578,0.824072578,0.823928743,0.667444723,0.666366724
58,3,0.818632643,0.818588747,0.818632643,0.819130044,0.819130044,0.818632643,0.664495076,0.664220785
58,3,0.817188252,0.817139123,0.817188252,0.8177501,0.8177501,0.817188252,0.650578317,0.650306732
58,3,0.810929225,0.810960122,0.810929225,0.812558731,0.812558731,0.810929225,0.657341602,0.656745872
58,3,0.822484352,0.822419513,0.822484352,0.822698531,0.822698531,0.822484352,0.659292549,0.658220911
58,3,0.827298989,0.827325368,0.827298989,0.827882525,0.827882525,0.827298989,0.649145299,0.64730232
58,3,0.825373134,0.825492165,0.825373134,0.826168063,0.826168063,0.825373134,0.667937105,0.666526024
58,3,0.822484352,0.822415563,0.822484352,0.822697243,0.822697243,0.822484352,0.649136009,0.647205692
58,3,0.817669716,0.817658949,0.817669716,0.817984384,0.817984384,0.817669716,0.661197046,0.658536593
58,4,0.709195956,0.705898355,0.709195956,0.706825514,0.706825514,0.709195956,0.377459588,0.372786228
58,4,0.723158402,0.721270467,0.723158402,0.722173225,0.722173225,0.723158402,0.40687709,0.407373666
58,4,0.696196437,0.692871574,0.696196437,0.6925504,0.6925504,0.696196437,0.389490431,0.386031904
58,4,0.713529129,0.710378933,0.713529129,0.711027041,0.711027041,0.713529129,0.383263657,0.380241263
58,4,0.696677901,0.69257098,0.696677901,0.693749154,0.693749154,0.696677901,0.406363805,0.404295707
58,4,0.692344728,0.689041297,0.692344728,0.689643525,0.689643525,0.692344728,0.381356838,0.377727119
58,4,0.720751083,0.717040319,0.720751083,0.716292874,0.716292874,0.720751083,0.405880713,0.402667075
58,4,0.718343765,0.714751155,0.718343765,0.715942107,0.715942107,0.718343765,0.392886009,0.388993508
58,4,0.708233028,0.705424591,0.708233028,0.705155082,0.705155082,0.708233028,0.409770996,0.405257878
58,4,0.712566201,0.709874279,0.712566201,0.709715678,0.709715678,0.712566201,0.376028893,0.373947427
58,4,0.698603755,0.694535257,0.698603755,0.693766968,0.693766968,0.698603755,0.400113805,0.394347782
58,4,0.713529129,0.709389493,0.713529129,0.71167646,0.71167646,0.713529129,0.387565032,0.386760092
58,4,0.702455465,0.697434393,0.702455465,0.696676715,0.696676715,0.702455465,0.426581661,0.42258597
58,4,0.725084256,0.723190016,0.725084256,0.724292673,0.724292673,0.725084256,0.387576644,0.386600974
58,4,0.699566683,0.695874518,0.699566683,0.69574934,0.69574934,0.699566683,0.373629692,0.367812812
58,4,0.692344728,0.689383885,0.692344728,0.69099427,0.69099427,0.692344728,0.381770253,0.379781114
58,4,0.702936928,0.700005836,0.702936928,0.700285625,0.700285625,0.702936928,0.410184411,0.405675578
58,4,0.726528647,0.724082109,0.726528647,0.724070752,0.724070752,0.726528647,0.400564381,0.396638532
58,4,0.704862783,0.70238822,0.704862783,0.702062116,0.702062116,0.704862783,0.385630342,0.383034984
58,4,0.706788637,0.704579278,0.706788637,0.705217544,0.705217544,0.706788637,0.387063359,0.38446128
58,5,0.714877227,0.705899843,0.714877227,0.706324388,0.706324388,0.714877227,0.695621981,0.690519999
58,5,0.708136736,0.697237468,0.708136736,0.697103243,0.697103243,0.708136736,0.676367986,0.670948787
58,5,0.708618199,0.698573054,0.708618199,0.700065029,0.700065029,0.708618199,0.695134244,0.687445923
58,5,0.697063072,0.689522201,0.697063072,0.692396143,0.692396143,0.697063072,0.680692586,0.672407525
58,5,0.700433317,0.692175039,0.700433317,0.695235159,0.695235159,0.700433317,0.680690264,0.675608698
58,5,0.698988926,0.687758271,0.698988926,0.687658667,0.687658667,0.698988926,0.679261891,0.670516758
58,5,0.71006259,0.701194605,0.71006259,0.699186075,0.699186075,0.71006259,0.679280472,0.671161589
58,5,0.717766009,0.709214598,0.717766009,0.709256833,0.709256833,0.717766009,0.690289391,0.683689488
58,5,0.721617718,0.713648654,0.721617718,0.714146506,0.714146506,0.721617718,0.686961167,0.680221747
58,5,0.7245065,0.717564989,0.7245065,0.720592223,0.720592223,0.7245065,0.691243961,0.67950481
58,5,0.69417429,0.687303785,0.69417429,0.689382435,0.689382435,0.69417429,0.66721479,0.660703249
58,5,0.692248435,0.684616549,0.692248435,0.685104883,0.685104883,0.692248435,0.661910071,0.652484372
58,5,0.717766009,0.71129565,0.717766009,0.714694026,0.714694026,0.717766009,0.690319584,0.685168188
58,5,0.70476649,0.695409752,0.70476649,0.696063399,0.696063399,0.70476649,0.6672055,0.655120983
58,5,0.707655272,0.699191492,0.707655272,0.701533634,0.701533634,0.707655272,0.680715812,0.674053593
58,5,0.695618681,0.688375776,0.695618681,0.689969267,0.689969267,0.695618681,0.666267187,0.65637455
58,5,0.697063072,0.68868723,0.697063072,0.689798549,0.689798549,0.697063072,0.675380899,0.67031762
58,5,0.700433317,0.692189221,0.700433317,0.693897295,0.693897295,0.700433317,0.664316239,0.654463193
58,5,0.702840636,0.695944065,0.702840636,0.696959891,0.696959891,0.702840636,0.674951226,0.668005635
58,5,0.703322099,0.695091743,0.703322099,0.695883004,0.695883004,0.703322099,0.677306299,0.667672085
58,6,0.661025518,0.648943127,0.661025518,0.650474242,0.650474242,0.661025518,0.630204849,0.622798463
58,6,0.652840636,0.638141175,0.652840636,0.638808884,0.638808884,0.652840636,0.618164716,0.605163195
58,6,0.666803081,0.650292404,0.666803081,0.652432772,0.652432772,0.666803081,0.64077016,0.631796612
58,6,0.647063072,0.63384941,0.647063072,0.635227983,0.635227983,0.647063072,0.629726403,0.621641802
58,6,0.651877708,0.63936068,0.651877708,0.645563245,0.645563245,0.651877708,0.636417689,0.628990386
58,6,0.65476649,0.640163202,0.65476649,0.642900248,0.642900248,0.65476649,0.627805648,0.61440183
58,6,0.659581127,0.643558502,0.659581127,0.641188263,0.641188263,0.659581127,0.611447882,0.581931768
58,6,0.6692104,0.656087343,0.6692104,0.658445461,0.658445461,0.6692104,0.647519509,0.631541653
58,6,0.666803081,0.654357264,0.666803081,0.654174302,0.654174302,0.666803081,0.641764214,0.634489354
58,6,0.678358209,0.664529593,0.678358209,0.668689472,0.668689472,0.678358209,0.64753809,0.635513611
58,6,0.639359653,0.628468535,0.639359653,0.635346109,0.635346109,0.639359653,0.621513842,0.61273147
58,6,0.648507463,0.635542879,0.648507463,0.638794445,0.638794445,0.648507463,0.60759476,0.595750112
58,6,0.675950891,0.665815979,0.675950891,0.671392767,0.671392767,0.675950891,0.636006596,0.629450192
58,6,0.648025999,0.634876353,0.648025999,0.637040231,0.637040231,0.648025999,0.614348755,0.601128703
58,6,0.662951372,0.649777446,0.662951372,0.652072301,0.652072301,0.662951372,0.620059922,0.609519119
58,6,0.657173808,0.646063014,0.657173808,0.648432531,0.648432531,0.657173808,0.628774155,0.613307059
58,6,0.647544535,0.634299409,0.647544535,0.636409107,0.636409107,0.647544535,0.625863991,0.613715575
58,6,0.648507463,0.635540335,0.648507463,0.642386339,0.642386339,0.648507463,0.612369937,0.599014983
58,6,0.648988926,0.638900886,0.648988926,0.641816886,0.641816886,0.648988926,0.622988666,0.615549095
58,6,0.657173808,0.643384372,0.657173808,0.643295875,0.643295875,0.657173808,0.635031122,0.624828483
59,1,0.755620723,0.754003676,0.755620723,0.754662571,0.754662571,0.755620723,0.425669536,0.422661356
59,1,0.756109482,0.755463715,0.756109482,0.756588782,0.756588782,0.756109482,0.398816356,0.395950727
59,1,0.753176931,0.752220995,0.753176931,0.753840714,0.753840714,0.753176931,0.411085605,0.409216081
59,1,0.749755621,0.747663045,0.749755621,0.749251326,0.749251326,0.749755621,0.385129125,0.379134337
59,1,0.738514174,0.736393189,0.738514174,0.736137041,0.736137041,0.738514174,0.38561693,0.382280292
59,1,0.761485826,0.760772561,0.761485826,0.761840687,0.761840687,0.761485826,0.405688666,0.403821069
59,1,0.762952102,0.761544662,0.762952102,0.762480548,0.762480548,0.762952102,0.404234816,0.40037065
59,1,0.748289345,0.746385304,0.748289345,0.747451654,0.747451654,0.748289345,0.412993783,0.410004814
59,1,0.75659824,0.755184242,0.75659824,0.755760568,0.755760568,0.75659824,0.40223099,0.400311333
59,1,0.771260997,0.770224833,0.771260997,0.771364651,0.771364651,0.771260997,0.406637972,0.404063034
59,1,0.763929619,0.763385073,0.763929619,0.764915728,0.764915728,0.763929619,0.421276901,0.419772612
